name,price,change
BLUESTARCO,1996.8,1.68
CERA,6302.0,0.61
AMBER,8310.5,0.29
TITAN,3457.5,-0.28
KAJARIACER,1200.0,-0.41
DIXON,18082.0,-0.52
HAVELLS,1581.3,-0.6
WHIRLPOOL,1329.2,-0.64
CENTURYPLY,808.65,-0.79
BATAINDIA,1227.2,-0.85
KALYANKJIL,505.25,-1.2
VGUARD,369.8,-1.22
CROMPTON,308.75,-1.66
PGEL,561.0,-1.78
VOLTAS,1376.2,-3.08
