name,price,change
IOB,57.81,1.65
PSB,53.83,0.6
CENTRALBK,59.1,0.34
BANKBARODA,263.21,0.11
MAHABANK,56.72,-0.18
UNIONBANK,129.02,-0.36
BANKINDIA,114.8,-0.52
SBIN,862.7,-0.55
CANBK,109.05,-0.57
UCOBANK,48.45,-0.57
PNB,109.26,-1.1
INDIANB,587.5,-1.57
