name,price,change
MOTHERSON,156.2,1.52
BALKRISIND,2879.0,0.97
BOSCHLTD,34000.0,0.6
TVSMOTOR,2366.3,0.54
EXIDEIND,413.45,0.53
TATAMOTORS,737.1,0.47
MARUTI,10816.4,0.16
BHARATFORG,1304.35,0.15
BAJAJ-AUTO,8792.4,0.14
M&M,3002.3,-0.02
EICHERMOT,4853.45,-0.05
HEROMOTOCO,4173.4,-0.34
MRF,130612.9,-0.4
APOLLOTYRE,533.5,-0.59
ASHOKLEY,220.09,-1.47
