name,price,change
LODHA,1293.4,4.64
ANANTRAJ,493.6,4.61
PRESTIGE,1268.6,4.39
SOBHA,1242.6,3.93
GODREJPROP,2044.7,2.69
BRIGADE,1008.5,2.31
DLF,675.9,0.97
OBEROIRLTY,1656.2,0.94
RAYMOND,1536.0,0.79
PHOENIXLTD,1609.4,-0.33
